@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R32,35'

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
6,4,4,2,1,8,2,6,5,1,7,1,9,6,-1,-1,2,6,4,2,6,294,1,True,False,False,False,1,2,13,6,West,West
5,4,4,2,1,8,2,6,5,1,7,1,8,5,-1,-1,2,6,3,2,5,293,1,False,False,False,False,9,2,14,5,West,West
4,4,4,2,1,8,2,6,5,1,7,1,7,4,-1,-1,2,6,2,2,4,292,1,False,False,False,False,9,2,15,4,West,West
3,4,4,2,1,8,2,6,5,1,7,1,6,3,-1,-1,2,6,1,2,3,291,1,True,False,False,False,1,2,16,3,West,West
2,4,4,2,1,8,2,6,5,1,7,1,5,2,-1,-1,2,6,0,2,2,290,1,False,False,False,False,14,2,17,2,West,West
2,5,4,2,1,8,2,6,5,1,7,1,4,1,-1,-1,2,6,0,1,1,289,1,False,False,True,False,13,3,1,2,West,North
2,6,4,1,1,8,3,1,5,1,7,1,3,-1,-1,-1,1,8,1,2,3,289,1,False,False,True,False,12,4,1,2,North,North
2,7,4,1,1,8,3,1,5,1,7,1,2,-1,-1,-1,1,8,1,1,2,288,1,False,False,True,False,11,5,1,2,North,North
12,10,4,4,5,5,5,12,14,6,13,12,12,9,6,2,13,12,1,2,3,1,7,False,False,False,False,5,8,7,7,Stop,Stop
12,11,4,4,6,5,6,12,13,6,13,11,12,7,6,2,13,11,1,0,1,1,8,False,False,False,False,4,9,7,12,Stop,North
13,11,4,4,6,6,6,11,13,7,14,11,12,7,4,1,14,11,1,0,1,1,7,False,False,False,False,4,9,6,13,North,East
14,11,4,3,6,5,7,11,13,6,7,1,14,7,6,-1,13,6,1,5,6,1,6,False,False,False,False,4,9,5,14,East,East
14,10,4,3,7,5,8,11,13,6,7,1,12,7,5,-1,13,6,1,4,5,1,5,False,False,False,False,5,8,5,9,East,South
14,9,4,3,7,4,8,11,14,6,7,1,12,8,3,-1,14,6,0,3,3,1,4,False,False,False,False,6,7,5,14,South,South
14,8,4,3,7,5,9,11,14,5,7,1,10,8,3,-1,14,5,0,3,3,1,5,False,False,False,False,7,6,5,14,South,South
14,7,4,3,6,5,9,10,14,4,7,1,10,8,3,-1,14,4,0,3,3,1,6,False,False,False,False,8,5,5,14,South,South
14,6,4,3,7,5,10,10,15,4,7,1,8,8,3,-1,15,4,1,2,3,1,7,False,False,False,False,9,4,5,14,South,South
14,5,4,3,7,4,9,10,15,3,7,1,8,10,3,-1,15,3,1,2,3,1,8,False,False,False,False,10,3,5,14,South,South
14,4,4,3,7,4,8,10,15,3,7,1,7,12,2,-1,15,3,1,1,2,1,9,False,False,False,False,11,2,5,14,South,South
15,4,4,3,7,4,9,10,16,3,7,1,8,12,2,-1,16,3,1,1,2,1,8,False,False,False,False,11,2,4,15,South,East
15,3,4,3,6,4,8,10,16,4,7,1,10,14,2,-1,16,4,1,1,2,1,9,False,True,False,False,12,1,4,15,East,South
16,3,4,3,6,4,8,10,16,5,7,1,11,15,2,-1,16,5,0,2,2,1,8,False,True,False,False,12,1,3,16,South,East
16,4,4,3,5,4,8,9,16,6,7,1,11,13,2,-1,16,6,0,2,2,1,7,False,False,False,False,11,2,3,16,East,North
16,5,4,3,5,3,8,10,16,7,7,1,13,13,2,-1,16,7,0,2,2,1,6,False,False,False,False,10,3,3,16,North,North
16,6,4,3,4,3,8,9,16,8,7,1,15,11,2,-1,16,8,0,2,2,1,5,False,False,False,False,9,4,3,16,North,North
16,7,4,3,4,3,8,8,15,8,7,1,16,9,2,-1,15,8,1,1,2,1,4,False,False,False,False,8,5,3,16,North,North
16,8,4,3,5,3,8,7,15,9,7,1,16,9,2,-1,15,9,1,1,2,1,3,False,False,False,False,7,6,3,16,North,North
15,8,4,3,5,4,8,6,15,9,7,1,14,9,1,-1,15,9,0,1,1,1,4,False,False,False,False,7,6,4,15,North,West
15,9,4,2,4,4,8,7,5,1,7,1,16,9,-1,-1,8,7,7,2,9,1,3,False,False,False,False,6,7,4,15,West,North
15,10,4,2,4,4,8,7,5,1,7,1,17,10,-1,-1,8,7,7,3,10,1,4,False,False,False,False,5,8,4,10,North,North
14,10,4,2,4,4,8,8,5,1,7,1,16,8,-1,-1,8,8,6,2,8,1,5,False,False,False,False,5,8,5,9,North,West
13,10,4,2,4,5,8,7,5,1,7,1,14,8,-1,-1,8,7,5,3,8,1,6,False,False,False,False,5,8,6,8,West,West
12,10,4,2,4,5,9,7,5,1,7,1,13,6,-1,-1,9,7,3,3,6,1,7,False,False,False,False,5,8,7,7,West,West
11,10,4,2,4,4,9,8,5,1,7,1,13,4,-1,-1,9,8,2,2,4,1,8,False,False,False,False,5,8,8,6,West,West
10,10,4,2,3,4,9,8,5,1,7,1,13,3,-1,-1,9,8,1,2,3,1,9,False,False,False,False,5,8,9,5,West,West
10,9,4,2,4,4,10,8,5,1,7,1,11,1,-1,-1,10,8,0,1,1,1,8,False,False,False,False,6,7,9,10,West,South
10,8,4,1,4,3,3,1,5,1,7,1,11,-1,-1,-1,4,3,6,5,11,1,9,False,False,False,False,7,6,9,10,South,South
9,8,4,1,4,3,3,1,5,1,7,1,10,-1,-1,-1,4,3,5,5,10,1,10,False,False,False,False,7,6,10,9,South,West
8,8,4,1,4,4,3,1,5,1,7,1,8,-1,-1,-1,4,4,4,4,8,1,11,False,False,False,False,7,6,11,8,West,West
7,8,4,1,5,4,3,1,5,1,7,1,6,-1,-1,-1,5,4,2,4,6,1,12,False,False,False,False,7,6,12,7,West,West
6,8,4,1,5,3,3,1,5,1,7,1,6,-1,-1,-1,5,3,1,5,6,1,13,False,False,False,False,7,6,13,6,West,West
6,7,4,1,4,3,3,1,5,1,7,1,6,-1,-1,-1,4,3,2,4,6,1,14,False,False,False,False,8,5,13,6,West,South
6,6,4,1,4,3,3,1,5,1,7,1,5,-1,-1,-1,4,3,2,3,5,1,15,False,False,False,False,9,4,13,6,South,South
6,5,4,1,5,3,3,1,5,1,7,1,3,-1,-1,-1,5,3,1,2,3,1,16,False,False,False,False,10,3,13,6,South,South
1,6,4,4,7,4,9,6,11,4,16,6,8,8,12,16,7,4,6,2,8,0,-1,True,False,False,True,1,4,18,1,Stop,Stop
1,6,4,4,7,5,9,6,11,4,17,6,7,8,12,17,7,5,6,1,7,0,-1,True,False,False,True,1,4,18,1,Stop,Stop
2,6,4,4,7,5,10,6,11,4,18,6,6,8,11,16,7,5,5,1,6,0,-1,True,True,False,False,1,1,17,2,Stop,East
3,6,4,4,7,5,10,6,11,4,18,6,5,7,10,14,7,5,4,1,5,0,-1,True,True,False,False,1,1,16,3,East,East
4,6,4,4,7,6,10,6,10,4,17,6,3,6,8,14,7,6,3,0,3,0,-1,True,True,False,False,1,1,15,4,East,East
5,6,4,4,7,5,10,6,10,3,18,6,3,5,8,13,7,5,2,1,3,0,-1,True,True,False,False,1,1,14,5,East,East
6,6,4,4,7,4,11,6,9,3,18,6,3,5,6,12,7,4,1,2,3,0,-1,True,True,False,False,1,1,13,6,East,East
7,6,4,4,6,4,11,6,10,3,18,6,3,4,6,12,6,4,1,2,3,0,-1,True,False,False,False,1,4,12,7,East,East
7,5,4,4,6,4,10,6,9,3,18,5,2,4,4,11,6,4,1,1,2,0,-1,False,False,True,True,2,3,1,1,East,South
7,4,4,4,5,4,10,6,9,4,18,5,2,5,2,13,5,4,2,0,2,0,-1,False,False,False,False,3,2,12,7,South,South
6,4,4,4,5,3,9,6,9,4,18,6,2,5,3,13,5,3,1,1,2,0,-1,True,False,False,False,1,2,13,6,South,West
5,4,4,4,5,3,8,6,10,4,17,6,1,5,5,15,5,3,0,1,1,0,-1,True,False,False,False,1,2,14,5,West,West
5,3,4,3,1,1,7,6,10,3,18,6,-1,5,5,15,7,6,2,3,5,0,-1,False,True,False,False,2,1,14,5,West,South
6,3,4,3,1,1,7,5,10,4,18,5,-1,3,5,13,7,5,1,2,3,0,-1,False,True,False,False,2,1,13,6,South,East
6,4,4,3,1,1,7,6,11,4,18,4,-1,3,5,13,7,6,1,2,3,0,-1,True,False,False,False,1,2,13,6,East,North
6,4,4,3,1,1,7,6,10,4,18,5,-1,3,4,12,7,6,1,2,3,0,-1,True,False,False,False,1,2,13,6,North,North
7,4,4,3,1,1,6,6,10,3,18,4,-1,3,4,11,6,6,1,2,3,0,-1,False,False,False,False,3,2,12,7,North,East
7,5,4,3,1,1,6,6,9,3,18,4,-1,2,4,11,6,6,1,1,2,0,-1,False,False,True,True,2,3,1,1,East,North
7,6,4,3,1,1,6,6,9,3,17,4,-1,1,5,13,6,6,1,0,1,0,-1,True,False,False,False,1,4,12,7,North,North
6,6,4,2,1,1,3,1,9,4,18,4,-1,-1,5,13,9,4,3,2,5,0,-1,True,True,False,False,1,1,13,6,North,West
7,6,4,2,1,1,3,1,8,4,17,4,-1,-1,3,13,8,4,1,2,3,0,-1,True,False,False,False,1,4,12,7,West,East
7,5,4,2,1,1,3,1,8,3,18,4,-1,-1,3,11,8,3,1,2,3,0,-1,False,False,True,True,2,3,1,1,East,South
7,4,4,2,1,1,3,1,8,4,17,4,-1,-1,1,9,8,4,1,0,1,0,-1,False,False,False,False,3,2,12,7,South,South
7,3,4,2,1,1,3,1,8,3,16,4,-1,-1,1,11,8,3,1,0,1,0,-1,False,True,False,False,4,1,12,7,South,South
8,3,4,1,1,1,3,1,5,1,17,4,-1,-1,-1,9,17,4,9,1,10,0,-1,False,True,False,False,2,1,11,8,South,East
9,3,4,1,1,1,3,1,5,1,17,3,-1,-1,-1,7,17,3,8,0,8,0,-1,False,True,False,False,2,1,10,9,East,East
10,3,4,1,1,1,3,1,5,1,16,3,-1,-1,-1,5,16,3,6,0,6,0,-1,False,True,False,False,2,1,9,10,East,East
11,3,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,4,15,3,4,0,4,0,-1,False,True,False,False,2,1,8,11,East,East
12,3,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,3,15,3,3,0,3,0,-1,False,True,False,False,2,1,7,12,East,East
13,3,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,3,15,3,2,0,2,0,-1,False,True,False,False,2,1,6,13,East,East
1,18,4,4,4,9,11,4,18,6,25,13,12,24,29,28,4,9,3,9,12,0,-1,True,False,False,True,1,16,25,1,Stop,Stop
1,18,4,4,4,10,10,4,18,5,25,14,11,23,30,27,4,10,3,8,11,0,-1,True,False,False,True,1,16,25,1,Stop,Stop
1,17,4,4,5,10,10,5,19,5,25,15,11,21,30,26,5,10,4,7,11,0,-1,False,False,True,True,2,15,1,1,Stop,South
1,16,4,4,4,10,9,5,19,5,25,15,9,19,29,24,4,10,3,6,9,0,-1,False,False,False,True,3,14,17,1,South,South
1,15,4,4,4,10,9,6,19,4,24,15,8,17,29,22,4,10,3,5,8,0,-1,False,False,False,True,4,13,17,1,South,South
1,14,4,4,4,10,10,6,20,4,23,15,7,17,29,22,4,10,3,4,7,0,-1,False,False,False,True,5,12,10,1,South,South
1,13,4,4,3,10,10,5,20,5,22,15,5,17,27,24,3,10,2,3,5,0,-1,False,False,True,True,6,11,1,1,South,South
1,12,4,4,4,10,11,5,19,5,23,15,5,17,25,24,4,10,3,2,5,0,-1,False,False,False,True,7,10,20,1,South,South
1,11,4,4,4,10,11,4,19,4,22,15,4,17,25,24,4,10,3,1,4,0,-1,False,False,True,True,8,9,1,1,South,South
1,10,4,4,3,10,10,4,18,4,21,15,2,15,23,24,3,10,2,0,2,0,-1,False,False,True,True,9,8,1,1,South,South
1,9,4,4,3,10,9,4,18,5,20,15,3,13,21,25,3,10,2,1,3,0,-1,False,False,True,True,10,7,1,1,South,South
1,8,4,4,3,10,9,4,18,6,20,15,4,12,19,26,3,10,2,2,4,0,-1,False,False,True,True,11,6,1,1,South,South
1,7,4,4,3,10,9,5,18,5,20,15,5,10,19,26,3,10,2,3,5,0,-1,False,False,True,True,12,5,1,1,South,South
1,6,4,4,4,10,9,4,18,4,20,14,7,10,19,26,4,10,3,4,7,0,-1,False,False,False,True,13,4,11,1,South,South
2,6,4,4,5,10,9,3,18,5,20,13,7,10,17,24,5,10,3,4,7,0,-1,True,False,False,False,1,4,10,2,South,East
3,6,4,4,4,10,9,4,18,5,19,13,5,8,16,22,4,10,1,4,5,0,-1,False,False,False,False,5,4,9,3,East,East
4,6,4,4,5,10,8,4,17,5,19,12,5,6,14,20,5,10,1,4,5,0,-1,False,False,False,False,5,4,8,4,East,East
5,6,4,4,5,9,8,5,17,4,18,12,3,4,14,20,5,9,0,3,3,0,-1,False,False,False,False,5,4,7,5,East,East
5,7,4,4,4,9,8,4,17,3,18,13,3,6,16,20,4,9,1,2,3,0,-1,False,False,False,False,4,5,2,3,East,North
5,8,4,4,3,9,8,5,17,4,19,13,3,6,16,18,3,9,2,1,3,0,-1,False,False,False,False,3,6,2,3,North,North
5,9,4,4,4,9,9,5,17,5,19,12,1,8,16,18,4,9,1,0,1,0,-1,False,False,False,False,2,7,2,3,North,North
4,9,4,3,1,1,8,5,17,4,20,12,-1,8,18,18,8,5,4,4,8,0,-1,False,False,False,False,2,7,3,2,North,West
4,8,4,3,1,1,8,5,18,4,20,11,-1,7,18,18,8,5,4,3,7,0,-1,False,False,False,False,3,6,3,2,West,South
4,7,4,3,1,1,8,4,19,4,19,11,-1,7,18,18,8,4,4,3,7,0,-1,False,False,False,False,4,5,3,2,South,South
4,6,4,3,1,1,8,4,19,4,18,11,-1,6,17,20,8,4,4,2,6,0,-1,False,False,False,False,5,4,8,4,South,South
5,6,4,3,1,1,8,3,19,4,19,11,-1,6,16,18,8,3,3,3,6,0,-1,False,False,False,False,5,4,7,5,South,East
6,6,4,3,1,1,8,4,20,4,19,10,-1,4,16,16,8,4,2,2,4,0,-1,False,True,False,False,5,1,6,6,East,East
7,6,4,3,1,1,8,3,19,4,18,10,-1,4,14,14,8,3,1,3,4,0,-1,True,True,False,False,1,1,5,7,East,East
8,6,4,3,1,1,8,4,19,4,17,10,-1,2,13,13,8,4,0,2,2,0,-1,False,False,False,False,11,4,4,8,East,East
8,5,4,2,1,1,3,1,20,4,17,10,-1,-1,13,13,20,4,12,1,13,0,-1,False,False,False,True,12,3,4,1,East,South
8,4,4,2,1,1,3,1,20,5,16,10,-1,-1,13,14,20,5,12,1,13,0,-1,False,False,False,True,13,2,4,1,South,South
8,3,4,2,1,1,3,1,20,4,16,10,-1,-1,13,15,20,4,12,1,13,0,-1,False,True,False,False,14,1,4,8,South,South
9,3,4,2,1,1,3,1,21,4,16,10,-1,-1,13,15,21,4,12,1,13,0,-1,False,True,False,False,14,1,3,9,South,East
10,3,4,2,1,1,3,1,21,4,16,11,-1,-1,12,15,21,4,11,1,12,0,-1,False,True,False,False,14,1,2,10,East,East
11,3,4,2,1,1,3,1,20,4,17,11,-1,-1,10,13,20,4,9,1,10,0,-1,False,True,True,False,10,1,1,11,East,East
11,4,4,2,1,1,3,1,20,4,16,11,-1,-1,9,13,20,4,9,0,9,0,-1,False,False,True,False,9,2,1,4,East,North
11,5,4,2,1,1,3,1,20,4,17,11,-1,-1,10,11,20,4,9,1,10,0,-1,False,False,True,False,8,3,1,4,North,North
11,6,4,2,1,1,3,1,20,3,16,11,-1,-1,12,9,16,11,5,5,10,0,-1,False,False,True,False,7,4,1,11,North,North
11,7,4,2,1,1,3,1,20,4,15,11,-1,-1,12,9,15,11,4,4,8,0,-1,False,False,True,False,6,5,1,4,North,North
11,8,4,2,1,1,3,1,19,4,16,11,-1,-1,12,7,16,11,5,3,8,0,-1,False,False,True,False,5,6,1,4,North,North
11,9,4,2,1,1,3,1,20,4,16,10,-1,-1,14,6,16,10,5,1,6,0,-1,False,False,True,False,4,7,1,4,North,North
11,10,4,2,1,1,3,1,21,4,16,10,-1,-1,16,6,16,10,5,0,5,0,-1,False,False,True,False,3,8,1,4,North,North
11,11,4,2,1,1,3,1,22,4,16,11,-1,-1,18,6,16,11,5,0,5,0,-1,False,False,True,False,2,9,1,4,North,North
11,12,4,2,1,1,3,1,23,4,16,12,-1,-1,20,6,16,12,5,0,5,0,-1,True,False,False,False,1,10,10,11,North,North
12,12,4,2,1,1,3,1,23,4,17,12,-1,-1,19,6,17,12,5,0,5,0,-1,True,True,False,False,1,1,9,12,North,East
13,12,4,2,1,1,3,1,23,3,17,13,-1,-1,19,6,17,13,4,1,5,0,-1,True,False,False,False,1,10,8,13,East,East
14,12,4,2,1,1,3,1,22,3,17,14,-1,-1,17,4,17,14,3,2,5,0,-1,False,False,False,False,7,10,7,14,East,East
15,12,4,2,1,1,3,1,21,3,17,13,-1,-1,15,4,17,13,2,1,3,0,-1,True,False,False,False,1,3,6,15,East,East
16,12,4,2,1,1,3,1,21,4,18,13,-1,-1,13,2,18,13,2,1,3,0,-1,True,False,False,False,1,3,5,16,East,East
17,12,4,1,1,1,3,1,21,4,17,13,-1,-1,12,-1,21,4,4,8,12,0,-1,False,False,False,False,7,3,4,17,East,East
17,13,4,1,1,1,3,1,20,4,7,1,-1,-1,12,-1,20,4,3,9,12,0,-1,False,False,False,True,6,4,4,1,East,North
17,12,4,1,1,1,3,1,21,4,7,1,-1,-1,12,-1,21,4,4,8,12,0,-1,False,False,False,False,7,3,4,17,North,South
17,11,4,1,1,1,3,1,21,3,7,1,-1,-1,12,-1,21,3,4,8,12,0,-1,False,False,False,False,8,2,4,5,South,South
17,10,4,1,1,1,3,1,21,4,7,1,-1,-1,10,-1,21,4,4,6,10,0,-1,False,True,False,False,9,1,9,5,South,South
16,10,4,1,1,1,3,1,21,4,7,1,-1,-1,11,-1,21,4,5,6,11,0,-1,False,True,False,False,3,1,10,4,South,West
15,10,4,1,1,1,3,1,21,4,7,1,-1,-1,12,-1,21,4,6,6,12,0,-1,False,True,False,False,3,1,11,3,West,West
14,10,4,1,1,1,3,1,22,4,7,1,-1,-1,14,-1,22,4,8,6,14,0,-1,False,False,False,False,9,8,12,2,West,West
14,9,4,1,1,1,3,1,23,4,7,1,-1,-1,14,-1,23,4,9,5,14,0,-1,False,False,True,False,10,7,1,2,West,South
14,8,4,1,1,1,3,1,23,3,7,1,-1,-1,14,-1,23,3,9,5,14,0,-1,False,False,False,False,11,6,12,2,South,South
14,7,4,1,1,1,3,1,24,3,7,1,-1,-1,14,-1,24,3,10,4,14,0,-1,False,False,True,False,12,5,1,2,South,South
14,6,4,1,1,1,3,1,25,3,7,1,-1,-1,14,-1,25,3,11,3,14,0,-1,False,False,False,False,13,4,12,2,South,South
14,5,4,1,1,1,3,1,25,4,7,1,-1,-1,12,-1,25,4,11,1,12,0,-1,False,False,True,False,14,3,1,2,South,South
14,4,4,1,1,1,3,1,25,5,7,1,-1,-1,12,-1,25,5,11,1,12,0,-1,False,False,False,False,15,2,12,2,South,South
15,4,4,1,1,1,3,1,25,6,7,1,-1,-1,12,-1,25,6,10,2,12,0,-1,True,False,False,False,1,2,11,3,South,East
16,4,4,1,1,1,3,1,25,7,7,1,-1,-1,12,-1,25,7,9,3,12,0,-1,True,False,False,False,1,2,10,4,East,East
17,4,4,1,1,1,3,1,25,7,7,1,-1,-1,11,-1,25,7,8,3,11,0,-1,False,False,False,False,3,2,9,5,East,East
18,4,4,1,1,1,3,1,25,7,7,1,-1,-1,10,-1,25,7,7,3,10,0,-1,False,False,False,False,3,2,8,6,East,East
19,4,4,1,1,1,3,1,24,7,7,1,-1,-1,8,-1,24,7,5,3,8,0,-1,False,False,False,False,3,2,7,7,East,East
20,4,4,1,1,1,3,1,24,6,7,1,-1,-1,6,-1,24,6,4,2,6,0,-1,False,False,False,False,3,2,6,8,East,East
21,4,4,1,1,1,3,1,24,7,7,1,-1,-1,6,-1,24,7,3,3,6,0,-1,True,False,False,False,1,2,5,9,East,East
22,4,4,1,1,1,3,1,24,7,7,1,-1,-1,5,-1,24,7,2,3,5,0,-1,True,False,False,False,1,2,4,10,East,East
23,4,4,1,1,1,3,1,24,6,7,1,-1,-1,3,-1,24,6,1,2,3,0,-1,False,False,False,False,8,2,3,11,East,East
9,3,4,4,8,9,9,9,11,9,11,9,7,6,8,8,9,9,0,6,6,114,1,True,True,False,False,1,1,5,4,Stop,Stop
8,3,4,4,9,9,9,9,11,9,11,9,7,7,9,9,9,9,1,6,7,113,1,True,True,False,False,1,1,6,3,Stop,West
7,3,4,4,8,9,9,9,10,9,11,9,7,8,9,9,8,9,1,6,7,112,1,True,True,False,False,1,1,7,2,West,West
6,3,4,4,7,9,9,10,9,9,10,9,7,10,9,10,7,9,1,6,7,111,1,False,True,False,True,11,1,8,1,West,West
6,4,4,4,6,9,10,10,8,9,10,9,5,10,7,10,6,9,0,5,5,110,1,False,False,True,True,10,2,1,1,West,North
6,5,4,4,6,8,10,11,7,9,10,10,3,10,5,8,6,8,0,3,3,109,1,False,False,False,False,9,3,8,4,North,North
6,6,4,4,6,9,10,12,8,9,10,9,3,10,5,8,6,9,0,3,3,108,1,False,False,True,False,8,4,1,4,North,North
6,7,4,4,6,9,9,12,9,9,10,10,2,8,5,6,6,9,0,2,2,107,1,False,False,True,False,7,5,1,4,North,North
6,8,4,4,6,9,9,11,8,9,9,10,1,6,3,5,6,9,0,1,1,106,1,False,False,True,False,6,6,1,4,North,North
6,9,4,3,1,1,9,12,7,9,9,10,-1,6,1,3,7,9,1,0,1,105,1,False,False,False,False,5,7,6,6,North,North
7,9,4,2,1,1,9,12,5,1,9,9,-1,5,-1,3,9,9,2,0,2,105,2,True,True,False,False,1,1,5,7,North,East
8,9,4,2,1,1,9,11,5,1,10,9,-1,3,-1,2,10,9,2,0,2,105,3,True,True,False,False,1,1,4,8,East,East
9,9,4,1,1,1,9,10,5,1,10,9,-1,1,-1,-1,9,10,0,1,1,105,2,False,True,False,False,5,1,3,9,East,East
10,9,4,1,1,1,9,11,5,1,7,1,-1,3,-1,-1,9,11,1,2,3,105,2,False,True,False,False,5,1,2,10,East,East
9,9,4,1,1,1,10,11,5,1,7,1,-1,3,-1,-1,10,11,1,2,3,105,2,False,True,False,False,5,1,3,9,East,West
9,10,4,1,1,1,10,11,5,1,7,1,-1,2,-1,-1,10,11,1,1,2,105,1,False,False,False,True,4,2,2,1,West,North
9,11,4,1,1,1,10,12,5,1,7,1,-1,2,-1,-1,10,12,1,1,2,104,1,False,False,False,True,3,3,2,1,North,North
20,17,4,4,1,8,2,6,17,4,28,6,28,29,16,18,17,4,3,13,16,337,1,True,False,True,False,1,8,1,2,Stop,Stop
20,17,4,4,1,8,1,6,17,4,27,6,28,30,16,19,17,4,3,13,16,337,1,True,False,True,False,1,8,1,2,Stop,Stop
20,16,4,4,1,9,2,6,17,5,28,6,26,28,14,17,17,5,3,11,14,336,1,False,False,False,False,2,7,2,5,Stop,South
20,15,4,4,2,9,2,7,17,6,28,7,24,26,12,15,17,6,3,9,12,335,1,False,False,False,False,3,6,5,2,South,South
20,14,4,4,1,9,2,7,17,6,27,7,24,25,11,14,17,6,3,8,11,334,1,False,False,True,False,4,5,1,2,South,South
20,13,4,4,1,10,2,6,17,6,27,7,22,25,10,14,17,6,3,7,10,333,1,False,False,False,False,5,4,2,9,South,South
20,12,4,4,1,11,1,6,18,6,28,7,20,25,8,12,18,6,2,6,8,332,1,False,False,True,False,6,3,1,2,South,South
20,11,4,4,1,11,1,5,18,6,27,7,19,25,7,12,18,6,2,5,7,331,1,False,False,False,False,7,2,9,9,South,South
21,11,4,4,1,10,1,5,18,7,28,7,21,26,7,10,18,7,3,4,7,330,1,True,True,False,False,1,1,8,10,South,East
22,11,4,4,1,11,1,5,17,7,28,8,21,27,9,8,28,8,6,3,9,329,1,False,False,False,False,2,9,7,11,East,East
23,11,4,4,1,12,1,4,18,7,28,9,23,29,9,6,28,9,5,2,7,328,1,False,False,False,False,7,9,6,12,East,East
24,11,4,4,1,13,2,4,17,7,27,9,25,29,11,5,27,9,3,2,5,327,1,True,True,False,False,1,1,5,13,East,East
25,11,4,4,1,14,2,4,17,7,27,9,27,30,12,3,27,9,2,2,4,326,1,False,False,False,False,4,9,4,14,East,East
26,11,4,4,1,15,3,4,18,7,26,9,29,30,12,3,26,9,0,2,2,325,1,False,False,False,False,5,9,3,15,East,East
26,10,4,4,2,15,2,4,18,6,25,9,29,30,12,3,25,9,1,1,2,324,1,False,False,True,False,6,8,1,2,East,South
26,9,4,4,2,16,2,5,18,6,24,9,31,28,11,2,24,9,2,0,2,323,1,False,False,False,False,7,7,3,6,South,South
25,9,4,4,1,16,2,4,18,7,24,9,31,28,9,2,24,9,1,0,1,322,1,False,False,False,False,6,7,4,5,South,West
24,9,4,4,1,16,2,5,18,6,23,9,30,26,9,2,23,9,1,0,1,321,1,True,True,False,False,1,1,5,4,West,West
23,9,4,4,1,15,2,6,18,6,22,9,28,24,8,1,22,9,1,0,1,320,1,False,False,False,False,9,7,6,3,West,West
22,9,4,3,1,15,1,6,18,6,7,1,27,24,7,-1,18,6,4,3,7,319,1,False,False,False,False,4,7,7,2,West,West
21,9,4,3,1,15,2,6,17,6,7,1,26,22,7,-1,17,6,4,3,7,318,2,True,True,False,True,1,1,8,1,West,West
22,9,4,3,1,15,2,7,17,6,7,1,27,22,8,-1,17,6,5,3,8,318,1,False,False,False,False,4,7,7,2,West,East
22,8,4,3,1,16,2,6,18,6,7,1,29,22,6,-1,18,6,4,2,6,317,1,False,False,False,True,5,6,2,1,East,South
22,7,4,3,2,16,2,6,18,6,7,1,29,21,5,-1,18,6,4,1,5,316,1,False,False,False,False,6,5,7,14,South,South
21,7,4,3,1,16,1,6,18,7,7,1,29,21,3,-1,18,7,3,0,3,315,1,True,False,False,False,1,2,8,13,South,West
20,7,4,3,1,16,1,5,17,7,7,1,28,21,3,-1,17,7,3,0,3,314,1,False,False,False,False,2,5,9,12,West,West
19,7,4,3,1,16,1,5,17,8,7,1,27,20,3,-1,17,8,2,1,3,313,1,False,True,False,False,11,1,10,11,West,West
18,7,4,3,1,16,1,4,17,7,7,1,26,20,1,-1,17,7,1,0,1,312,1,True,False,False,False,1,2,11,10,West,West
17,7,4,2,2,16,1,3,5,1,7,1,24,20,-1,-1,1,3,16,4,20,311,1,False,False,False,False,11,5,12,9,West,West
17,8,4,2,2,16,1,4,5,1,7,1,23,20,-1,-1,1,4,16,4,20,310,1,False,False,True,False,10,6,1,2,West,North
17,7,4,2,1,16,1,5,5,1,7,1,25,18,-1,-1,1,5,16,2,18,310,1,False,False,False,False,11,5,12,9,North,South
16,7,4,2,1,17,1,5,5,1,7,1,25,17,-1,-1,1,5,15,2,17,309,1,False,False,False,False,11,5,13,8,South,West
15,7,4,2,2,17,2,5,5,1,7,1,23,15,-1,-1,2,5,13,2,15,308,1,True,False,False,False,1,2,14,7,West,West
